msn,gtin,identifierExists,customLabel2,customLabel3,customLabel4,promotionId,isGoogleActive,isFacebookActive,isCriteoActive,availability
MSN2QH0U42874V,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QH0U42876J,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QH0U44LWRX,,TRUE,activated,Low,Non_Essential,,1,1,1,Out Of Stock
MSN2QH0U44LWSR,,TRUE,activated,Low,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2QH0U486CZV,,TRUE,activated,high,Non_Essential,NOV125,1,1,1,In Stock
MSN2QH0U486D1J,,TRUE,activated,medium,low visits,NOV125,1,1,1,In Stock
MSN2QH0U486DRD,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QH0U486DT1,,FALSE,activated,super low,SP>2500,NOV125,1,1,1,In Stock
MSN2QH0U48RZK7,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QH0U48RZLV,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QH0U49DAIR,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QH0U49DEER,,TRUE,activated,Low,Non_Essential,1,1,0,1,Out Of Stock
MSN2QH0U49YQ49,7341108729879,TRUE,activated,super low,SP>2500,NOV125,1,1,1,Out Of Stock
MSN2QH0U49YQ53,7341108729879,TRUE,activated,super low,SP>2500,NOV125,1,1,1,Out Of Stock
MSN2QH0U49YQ5X,,TRUE,activated,new,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2QH0U4EQ697,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QH0U4EQBLP,,FALSE,activated,new,Non_Essential,,0,0,0,In Stock
MSN2QH0U4EQBND,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QH0U4FBQH3,,FALSE,activated,super low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QH0U4FBR8L,,FALSE,activated,low,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2QH0U4FBR9F,,FALSE,activated,super low,SP>2500,NOV125,0,0,0,In Stock
MSN2QK8YKA6S1V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QK8YKAS643,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QK8YKAS64X,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,In Stock
MSN2QK8YKBZ2U3,,FALSE,activated,super low,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2QK8YKBZ2UX,,TRUE,activated,low,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2QK8YKBZ2VR,,TRUE,activated,low,SP>2500,NOV125,1,1,1,Out Of Stock
MSN2QK8YKG52IP,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QK8YKHBZA3,8901388000335,TRUE,activated,high,Essential,,0,0,0,Out Of Stock
MSN2QK8YKHBZAX,8901388260319,True,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QK8YKHC01L,,FALSE,activated,low,Non_Essential,NOV125,1,1,1,In Stock
MSN2QK8YKHC0UR,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QK8YKHXEWF,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QK8YKHXEX9,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QK8YKLI5XJ,5035048478752,TRUE,activated,High,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QK8YKLI5YD,5035048485804,TRUE,activated,High,fb catalogue sale,1,1,1,1,In Stock
MSN2QK8YKLI5Z7,5035048500088,TRUE,activated,new,Non_Essential,1,1,1,1,In Stock
MSN2QK8YKNABBL,8901288000626,TRUE,activated,low,Essential,,1,1,1,Out Of Stock
MSN2QK8YKNVRPF,,TRUE,activated,Low,Lable,1,1,0,1,Out Of Stock
MSN2QK8YKNVRQ9,,TRUE,activated,Low,Non_Essential,1,1,0,1,Out Of Stock
MSN2QK8YKNVRR3,,TRUE,activated,Low,Non_Essential,1,1,0,1,Out Of Stock
MSN2QK8YKOHAEL,3165140761192,FALSE,activated,new,Non_Essential,,0,0,0,Out Of Stock
MSN2QK8YKSNA2X,,TRUE,activated,low,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2QK8YKSNA3R,,FALSE,activated,high,Non_Essential,,0,0,0,Out Of Stock
MSN2QK8YKSNA4L,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QK8YKSNA5F,,TRUE,activated,low,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2QK8YKSNAV9,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QK8YKYLKM9,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QK8YKZ7423,,FALSE,activated,ea,extra addition,,0,0,0,In Stock
MSN2QK8YKZSFU3,,FALSE,activated,low,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2QK8YL3D3RJ,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QK8YL3YES1,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QK8YL4JYY9,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QK8YL4JYZX,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QK8YL55FDR,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QK8YL9BCQ7,,TRUE,activated,Low,Non_Essential,,1,1,1,Out Of Stock
MSN2QK8YL9BGLD,,TRUE,activated,High,Label Cleaning,NOV125,1,1,1,Out Of Stock
MSN2QK8YLAI7WX,,TRUE,activated,Medium,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2QK8YLB3MSL,8901762035854,FALSE,activated,new,Non_Essential,NOV125,0,0,0,In Stock
MSN2QK8YLB3RDL,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QK8YLB3REF,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QK8YLB3RF9,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QK8YLB3RG3,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QK8YLB3S7L,,FALSE,activated,high,Non_Essential,,0,0,0,In Stock
MSN2QK8YLBP4OL,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QK8YLGGLKR,,TRUE,activated,low,Non_Essential,,1,1,1,Out Of Stock
MSN2QK8YLH23FX,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QK8YLH23GR,,FALSE,activated,super low,Non_Essential,,0,0,0,Out Of Stock
MSN2QK8YLH23HL,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QK8YLHNGRR,3253561723476,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QK8YLL7ZBV,,TRUE,activated,new,Non_Essential,,1,1,1,In Stock
MSN2QK8YLL84OD,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QK8YLL84P7,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QK8YLL84Q1,,FALSE,activated,low,Non_Essential,,1,1,1,In Stock
MSN2QK8YLN0G9R,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QK8YLNLR8L,76174101751,TRUE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QK8YLR6GQP,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QK8YLRRRQD,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKA8I3LSBJ,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKA8I3LSCD,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKA8I477WR,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,In Stock
MSN2QKA8I477XL,,FALSE,activated,low,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2QKA8I5E4OF,,TRUE,activated,low,SP>2500,NOV125,1,1,1,Out Of Stock
MSN2QKA8I5E4Q3,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QKA8I9K54J,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKA8IAR159,8901388000335,TRUE,activated,low,Essential,,0,0,0,Out Of Stock
MSN2QKA8IEX7SP,5035048532768,TRUE,activated,Medium,Non_Essential,1,1,1,1,In Stock
MSN2QKA8IFIH6V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKA8IFIH7P,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKA8IGPD6R,8901388003718,TRUE,activated,high,Essential,,0,0,0,Out Of Stock
MSN2QKA8IGPEPR,,TRUE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKA8IGPEQL,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKA8IHATIX,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QKA8IM2BX9,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKA8IM2BYX,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QKA8IM2COR,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKA8IM2CQF,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKA8IRF59V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKA8IS0MFR,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKA8IS0MGL,,TRUE,activated,Low,Non_Essential,1,1,0,1,Out Of Stock
MSN2QKA8IT7HMR,,False,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKA8IWS6DD,,FALSE,activated,new,Non_Essential,NOV125,0,0,0,In Stock
MSN2QKA8IXDGJV,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKA8IYKH5L,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QKA8IYKH6F,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QKA8IYKH79,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QKA8IYKH83,,FALSE,activated,super low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKA8IYKHXX,,FALSE,activated,new,Non_Essential,,0,0,0,In Stock
MSN2QKA8J3X893,,FALSE,activated,super low,SP>2500,NOV125,0,0,0,In Stock
MSN2QKA8J3XAKF,,TRUE,activated,Low,Non_Essential,1,0,0,0,In Stock
MSN2QKA8J4IT7X,,FALSE,activated,super low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKA8J4IT8R,,FALSE,activated,super low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKA8J4IT9L,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QKA8J9VNDF,,False,activated,high,Non_Essential,,0,0,0,Out Of Stock
MSN2QKA8JAH59F,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKA8JAH5A9,,FALSE,activated,super low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKA8JAH5B3,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QKA8JAH60X,,FALSE,activated,high,Non_Essential,,0,0,0,In Stock
MSN2QKA8JAH63F,,TRUE,activated,New,Non_Essential,,0,0,0,Out Of Stock
MSN2QKA8JB2IJL,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKA8JEN13P,,TRUE,activated,new,Non_Essential,SEPT150,1,1,1,Out Of Stock
MSN2QKA8JEN6IP,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKA8JEN6JJ,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QKA8JGFI39,,FALSE,activated,high,Non_Essential,,0,0,0,In Stock
MSN2QKA8JH0T23,32535629322312,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QKA8JKLIK7,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKA8JKLIL1,,FALSE,activated,low,Non_Essential,,1,1,1,In Stock
MSN2QKA8JKLILV,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKBIFX0U5V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKBIFXM9R3,,TRUE,activated,Low,non_essential,1,0,0,0,In Stock
MSN2QKBIFXM9SR,,TRUE,activated,Super Low,Non_Essential,1,0,0,0,Out Of Stock
MSN2QKBIFYT6HX,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKBIFYT6IR,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QKBIFYT6JL,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QKBIFYT79F,4715898208211,TRUE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKBIG2Z66J,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKBIG2Z67D,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKBIG2Z687,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKBIG2Z6YV,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKBIG462XX,890169003075,TRUE,activated,low,Essential,,0,0,0,Out Of Stock
MSN2QKBIG462ZL,8901388165164,TRUE,activated,New,Essential,,0,0,0,In Stock
MSN2QKBIG464GX,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKBIG464HR,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKBIG4RIJF,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QKBIG4RIK9,,FALSE,activated,low,SP>2500,NOV125,1,1,1,Out Of Stock
MSN2QKBIG4RIL3,,FALSE,activated,super low,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2QKBIG5D18L,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKBIG9J2IF,5035048453247,TRUE,activated,super low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QKBIGA4EZF,8901388005521,False,activated,,Essential,,0,0,0,In Stock
MSN2QKBIGFHDQR,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QKBIGFHEI9,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QKBIGFHEJ3,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKBIGG2SMF,7352243336037,TRUE,activated,High,fb catalogue sale,1,1,1,1,In Stock
MSN2QKBIGG2VQ3,,FALSE,activated,Ultra High,low visits,,0,0,0,In Stock
MSN2QKBIGKU751,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKBIGQ77EJ,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKBIGQ787P,,FALSE,activated,super low,Non_Essential,NOV125,0,0,0,In Stock
MSN2QKBIGRZIZX,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKBIGRZJ0R,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QKBIGRZJ1L,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QKBIGRZJS9,,FALSE,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QKBIGW5JHP,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKBIGXCA0X,,FALSE,activated,super low,SP>2500,NOV125,0,0,0,In Stock
MSN2QKBIGXCA1R,,FALSE,activated,low,SP>2500,NOV125,0,0,0,In Stock
MSN2QKBIGXCEOF,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKBIGXXV1F,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QKBIGXXV29,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QKBIGXXV33,,FALSE,activated,super low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKBIH23WAP,,FALSE,activated,new,Non_Essential,NOV125,0,0,0,In Stock
MSN2QKBIH3ANM9,,TRUE,activated,Medium,Non_Essential,,1,1,1,In Stock
MSN2QKBIH3W72X,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QKBIH3W73R,,FALSE,activated,super low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKBIH3W74L,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QKBIH3W75F,,FALSE,activated,super low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKBIH4HKDX,3253561844751,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QKBIH4HKER,4715900000000,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QKBIH828BD,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKBIH828C7,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QKBIH828D1,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QKBIH828DV,,FALSE,activated,low,Non_Essential,,1,1,1,Out Of Stock
MSN2QKBIH9UJWR,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,In Stock
MSN2QKBIHAFUVL,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKBIHE0KEJ,,FALSE,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QKBIHE0KFD,,TRUE,activated,Low,Non_Essential,1,1,0,1,Out Of Stock
MSN2QKBIHFSUGX,,TRUE,activated,low,Non_Essential,1,1,0,1,In Stock
MSN2QKBIHGE6YR,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKCSDQFWQV,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKCSDR1BM9,,TRUE,activated,Low,Non_Essential,1,0,0,0,In Stock
MSN2QKCSDRMR6X,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,In Stock
MSN2QKCSDRMR7R,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QKCSDS88BF,,FALSE,activated,super low,SP>2500,NOV125,1,1,1,Out Of Stock
MSN2QKCSDS88C9,,TRUE,activated,super low,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2QKCSDS892X,4715898200338,TRUE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKCSDS893R,3253562145642,TRUE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKCSDS895F,4715898218708,TRUE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKCSDWE801,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKCSDWE8SD,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKCSDWE8T7,,FALSE,activated,super low,Non_Essential,,0,0,0,In Stock
MSN2QKCSDXL4T3,8901388000335,TRUE,activated,low,Essential,,0,0,0,Out Of Stock
MSN2QKCSDY6KDR,,FALSE,activated,low,SP>2500,NOV125,1,1,1,Out Of Stock
MSN2QKCSDY6KFF,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QKCSE3JICR,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKCSE8AWVD,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKCSEAOOVF,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKCSEDNXY1,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKCSEDNXYV,,TRUE,activated,Low,Non_Essential,,1,1,1,Out Of Stock
MSN2QKCSEDNY0J,,FALSE,activated,new,Non-Essential,,1,1,1,Out Of Stock
MSN2QKCSEE98XP,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKCSEFG9JF,,FALSE,activated,low,low visits,,0,0,0,In Stock
MSN2QKCSEJM99P,,FALSE,activated,low,SP>2500,NOV125,0,0,0,In Stock
MSN2QKCSEJMA0D,,FALSE,activated,Low,Non_Essential,NOV125,1,1,1,In Stock
MSN2QKCSELEIJR,,FALSE,activated,low,Essential,,0,0,0,Out Of Stock
MSN2QKCSELEKTF,,FALSE,activated,super low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKCSELEKU9,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKCSELEKV3,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QKCSEQRGIR,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKCSERCWUX,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKCSERCWVR,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKCSERCWWL,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QKCSERCWXF,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QKCSERYA7L,76174841114,TRUE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKCSEVISQV,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKCSEXB5UF,,TRUE,activated,Low,Non_Essential,1,1,0,1,Out Of Stock
MSN2QKCSEXB8X9,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QKCSEXB8Y3,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QKCSEXB8YX,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKCSEXB9PL,,FALSE,activated,high,low visits,,0,0,0,In Stock
MSN2QKCSF1HA5P,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QKCSF1HA6J,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKCSF1HA7D,,TRUE,activated,Low,Non_Essential,1,1,0,1,Out Of Stock
MSN2QKCSF39HWR,,TRUE,activated,Low,SP>2500,1,1,0,1,Out Of Stock
MSN2QKCSF7FM77,,FALSE,activated,low,Non_Essential,,1,1,1,Out Of Stock
MSN2QKCSF7FM81,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKCSF7FM8V,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QKCSF9T8S9,818261021630,TRUE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKE2BJUXSV,,FALSE,activated,super low,SP>2500,NOV125,0,0,0,In Stock
MSN2QKE2BL1SZL,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,In Stock
MSN2QKE2BL1T0F,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,In Stock
MSN2QKE2BLN8NL,3165140846981,TRUE,activated,Low,Non_Essential,1,1,0,1,Out Of Stock
MSN2QKE2BLNA4X,,FALSE,activated,low,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2QKE2BLNA6L,,FALSE,activated,low,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2QKE2BLNA7F,,FALSE,activated,low,SP>2500,NOV125,1,1,1,Out Of Stock
MSN2QKE2BRLM83,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QKE2BVRMND,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKE2BVRMO7,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKE2BWD64L,,TRUE,activated,Medium,Non_Essential,1,1,1,1,In Stock
MSN2QKE2BWD669,,FALSE,activated,high,Non_Essential,,0,0,0,In Stock
MSN2QKE2C1PYPP,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKE2C2WZBF,,TRUE,activated,low,low visits,,1,1,1,In Stock
MSN2QKE2C72ZT7,,FALSE,activated,new,Non-Essential,,1,1,1,Out Of Stock
MSN2QKE2C7OAS1,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKE2C7OASV,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKE2C9GLLX,4977766783408,TRUE,activated,Low,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2QKE2C9GLMR,768202163991,TRUE,activated,super low,Laser,NOV125,1,1,1,Out Of Stock
MSN2QKE2C9GRSF,,TRUE,activated,High,low visits,,1,1,1,In Stock
MSN2QKE2CD1BVJ,4250649150444,TRUE,activated,Low,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2QKE2CETKBL,,FALSE,activated,low,Essential,,0,0,0,In Stock
MSN2QKE2CETKCF,,FALSE,activated,low,Essential,,0,0,0,In Stock
MSN2QKE2CETKE3,,FALSE,activated,low,Essential,,0,0,0,In Stock
MSN2QKE2CETMMX,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QKE2CETMNR,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QKE2CETMOL,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKE2CETMPF,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QKE2CK6IBF,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKE2CK6ID3,,FALSE,activated,super low,Non_Essential,,1,1,1,In Stock
MSN2QKE2CKRYP9,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKE2CKRYQ3,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QKE2CKRYQX,,FALSE,activated,super low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKE2COXUIP,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKE2COXUJJ,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKE2COXUKD,,FALSE,activated,high,Non_Essential,,0,0,0,Out Of Stock
MSN2QKE2COXUL7,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKE2COXWWJ,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKE2CQQAQR,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QKE2CQQARL,,FALSE,activated,low,SP>2500,NOV125,0,0,0,Out Of Stock
MSN2QKE2CQQASF,,FALSE,activated,new,Non_Essential,,0,0,0,Out Of Stock
MSN2QKE2CRBO3F,4715898212591,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QKE2CUWC0V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKE2CVHMY1,882780398320,TRUE,activated,High,b2c,BIG250,1,1,1,Out Of Stock
MSN2QKE2CVHMZP,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QKE2CVHN0J,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QKE2D0UO0P,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKE2D0UO2D,,TRUE,activated,Low,Non_Essential,1,1,0,1,Out Of Stock
MSN2QKE2D0UO37,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QKE2D21G73,6013410520505,TRUE,activated,Low,Medserve,,1,1,1,In Stock
MSN2QKE2D2MV13,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKE2D38ANF,4715898201786,TRUE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKE2D38EGX,4549292044522,True,activated,high,Essential,NOV125,1,1,1,In Stock
MSN2QKFC9F2C03,,TRUE,activated,Low,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2QKFC9F2CQR,,FALSE,activated,high,Non_Essential,,0,0,0,In Stock
MSN2QKFC9F2CRL,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKFC9KF8F9,8901388008010,TRUE,activated,low,Essential,,1,1,1,Out Of Stock
MSN2QKFC9KF8G3,8901388000144,TRUE,activated,new,Essential,,0,0,0,Out Of Stock
MSN2QKFC9L0O0R,,FALSE,activated,low,SP>2500,NOV125,1,1,1,Out Of Stock
